sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,adj_interval_length,adj_max_length,adj_min_length,air_watts,amps,anti_tip_device,attachment_type,bag_electrostatic,bag_fill_style,bag_filter_inc,bag_filter_qty,bag_filtration,bag_layers,bag_type,brand,brush_adjustable,brush_diameter,brush_material,brush_qty,brush_removable,brush_shapes,brush_side_qty,brush_side_size,brush_size,brush_total_qty,bumper_depth,bumper_fit,bumper_size,bumper_width,capacitors,capacity_gal,cfm,charge_time,clean_path_width,color,combo_floor_switch,connection_type,cordless_battery,cordless_runtime,cord_auto_rewind,cord_hook_adjust,cord_management,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decibels,description,description_specs,diameter,dirt_capacity,discontinued,drive_train,edge_clean,electric,exhaust_cyclonic,exhaust_opening,filter_efficiency,filter_microns,filter_type,filter_washable,filtration_method,fit,flexible,gallery,gearbox,gift_message_available,gtin12_upc,handheld,handle_adjust,handle_carry,handle_ergonomic,handle_folds,handle_swivel,hanger_max_length,hanger_washable,has_options,headlight,height_settings,height_settings_auto,hose_air_relief_valve,hose_crushproof,hose_length_feet,hose_power_switch,hose_type,image,image_label,inc_p_bags,inc_p_carpet_tool,inc_p_crevice_tool,inc_p_dusting_brush,inc_p_extractor_wand,inc_p_floor_tool,inc_p_hose,inc_p_hygiene_cap,inc_p_micro_filter,inc_p_micro_strip,inc_p_misc,inc_p_motor_filter,inc_p_upholstery_tool,inc_p_wand,indicator_bag_full,indicator_brush_obstruction,indicator_dirt_sensor,indicator_filter_replace,indicator_motor_status,indicator_on_off_light,indicator_roller_replace,inlet_auto_on,inlet_connection,inlet_door_style,inlet_lights,inlet_use_trim,maintenance,main_motor_rpm,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,motor_air_discharge,motor_bearing,motor_brush,motor_cobr_material,motor_duty_cycle,motor_electric_conn,motor_fabr_material,motor_fan_diameter,motor_fan_style,motor_fashcoat,motor_frequency,motor_hp,motor_ins_class,motor_name,motor_qty,motor_speeds,motor_stages,motor_temp_high,motor_temp_low,motor_therm_protect,motor_type,motor_watts,movement_power,msrp,msrp_display_actual_price_type,msrp_enabled,muffler_hookup,muffler_shape,name,name_alternative,neck_movement,news_from_date,news_to_date,noise_level,operating_radius_feet,options_container,org_etl_listed,org_gl_approved,org_leed_certified,org_ul_recognized,pad_driver_incl,page_layout,part_model_number,part_store_number,pdf_manuals,pdf_spec_sheet,powerhead_removable,power_control_variable,power_cord_detachable,power_cord_length_feet,power_reset_btn,power_safety_shutoff,power_settings,power_settings_auto,price,product_applications,product_bumper_included,product_family_series,product_finish,product_height_inches,product_length_inches,product_material,product_tool_storage,product_video_youtube_link,product_warranty,product_width_inches,psi,pvc_degree,pvc_style,pvc_type,qty_in_pack,receptacle_type,recovery_capacity,replacement_part,required_options,roller_material,roller_motor,roller_motor_controls,roller_rpm,safety_guard,scraped,sealed_system,short_description,small_image,small_image_label,solution_capacity,special_from_date,special_order,special_price,special_to_date,square_ft,squeegee_width,status,switch_loc,system_type,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,utility_valve,visibility,visual_interface_type,voltage,wand_included,waterlift,weight,wet_dry,wet_dry_drain_required,wheels,wheels_swivel,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
F:0497,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:04",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Replacement Filters (2 Pack) for Stick and Hand Vacuums | 52H6",,,,,,,"Product Info Column",,No,No,No,,,52H6,,,,,,,,,,,,10.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:04",replacement-filters-2-pack-for-stick-and-hand-vacuums-52h6,replacement-filters-2-pack-for-stick-and-hand-vacuums-52h6.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0498,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:04",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Style 22 Post-Motor Filter for Powergroom or Powerswift Pet Vacuums | 203-2172",,,,,,,"Product Info Column",,No,No,No,,,2032172,,,,,,,,,,,,6.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:04",style-22-post-motor-filter-for-powergroom-or-powerswift-pet-vacuums-203-2172,style-22-post-motor-filter-for-powergroom-or-powerswift-pet-vacuums-203-2172.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0499,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:04",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Filter Replacement Pack for PowerEdge Hard Floor Vacuums | 54A2",,,,,,,"Product Info Column",,No,No,No,,,54A2,,,,,,,,,,,,11.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:04",filter-replacement-pack-for-poweredge-hard-floor-vacuums-54a2,filter-replacement-pack-for-poweredge-hard-floor-vacuums-54a2.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0500,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Filter for Dirt Container for 3-in-1 Stick Vacuums | 2037423",,,,,,,"Product Info Column",,No,No,No,,,2037423,,,,,,,,,,,,2.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",filter-for-dirt-container-for-3-in-1-stick-vacuums-2037423,filter-for-dirt-container-for-3-in-1-stick-vacuums-2037423.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0501,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Primary Filter for the Garage Pro WetDry Canister Vacuum | 203-0166",,,,,,,"Product Info Column",,No,No,No,,,2030166,,,,,,,,,,,,7.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",primary-filter-for-the-garage-pro-wetdry-canister-vacuum-203-0166,primary-filter-for-the-garage-pro-wetdry-canister-vacuum-203-0166.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0502,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Post-Motor Filter for Pet Hair Eraser and Opticlean Cyclonic Canister Vacuums | 203-7414",,,,,,,"Product Info Column",,No,No,No,,,2037414,,,,,,,,,,,,8.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",post-motor-filter-for-pet-hair-eraser-and-opticlean-cyclonic-canister-vacuums-203-7414,post-motor-filter-for-pet-hair-eraser-and-opticlean-cyclonic-canister-vacuums-203-7414.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0503,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Style 18 Airetight HEPA Post-Motor Filter for Upright Vacuums | 2031473",,,,,,,"Product Info Column",,No,No,No,,,2031473,,,,,,,,,,,,29.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",style-18-airetight-hepa-post-motor-filter-for-upright-vacuums-2031473,style-18-airetight-hepa-post-motor-filter-for-upright-vacuums-2031473.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0504,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Pre Motor Filter Pleated for Hard Floor Expert Canister Vacuums | 1602084",,,,,,,"Product Info Column",,No,No,No,,,1602084,,,,,,,,,,,,5.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",pre-motor-filter-pleated-for-hard-floor-expert-canister-vacuums-1602084,pre-motor-filter-pleated-for-hard-floor-expert-canister-vacuums-1602084.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0505,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Post-Motor Pleated Filter for Powerglide Lift-Off Vacuums | 160-1974",,,,,,,"Product Info Column",,No,No,No,,,1601974,,,,,,,,,,,,9.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",post-motor-pleated-filter-for-powerglide-lift-off-vacuums-160-1974,post-motor-pleated-filter-for-powerglide-lift-off-vacuums-160-1974.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0506,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Inner &amp; Outer Circular Filter Set for Easy Vac Upright Vacuums | 203-7023",,,,,,,"Product Info Column",,No,No,No,,,2037023,,,,,,,,,,,,6.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",inner-and-outer-circular-filter-set-for-easy-vac-upright-vacuums-203-7023,inner-and-outer-circular-filter-set-for-easy-vac-upright-vacuums-203-7023.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0507,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Inner/Outer Circular Filter Assembly for Easy Vac and PowerForce Upright Vacuums | 2037593",,,,,,,"Product Info Column",,No,No,No,,,2037593,,,,,,,,,,,,3.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",inner-outer-circular-filter-assembly-for-easy-vac-and-powerforce-upright-vacuums-2037593,inner-outer-circular-filter-assembly-for-easy-vac-and-powerforce-upright-vacuums-2037593.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0508,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Pre-Motor Filter Sponge for the Lift-Off 2-in-1 Cyclonic Stick Vacuum | 160-2315",,,,,,,"Product Info Column",,No,No,No,,,1602315,,,,,,,,,,,,4.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",pre-motor-filter-sponge-for-the-lift-off-2-in-1-cyclonic-stick-vacuum-160-2315,pre-motor-filter-sponge-for-the-lift-off-2-in-1-cyclonic-stick-vacuum-160-2315.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0509,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Pre-Motor Filter for Powerglide Lift-Off Upright Vacuum Cleaners | 160-3437",,,,,,,"Product Info Column",,No,No,No,,,1603437,,,,,,,,,,,,1.8600,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",pre-motor-filter-for-powerglide-lift-off-upright-vacuum-cleaners-160-3437,pre-motor-filter-for-powerglide-lift-off-upright-vacuum-cleaners-160-3437.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0510,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Filter Pack (1 premoter &amp; 1 postmoter) for CleanView Upright Vacuums | 1008",,,,,,,"Product Info Column",,No,No,No,,,1008,,,,,,,,,,,,9.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",filter-pack-1-premoter-and-1-postmoter-for-cleanview-upright-vacuums-1008,filter-pack-1-premoter-and-1-postmoter-for-cleanview-upright-vacuums-1008.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0511,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Pre-Motor Filter for Powerforce Compact and Easy Vac Vacuums | 203-7597",,,,,,,"Product Info Column",,No,No,No,,,2037597,,,,,,,,,,,,2.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",pre-motor-filter-for-powerforce-compact-and-easy-vac-vacuums-203-7597,pre-motor-filter-for-powerforce-compact-and-easy-vac-vacuums-203-7597.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0512,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Exhaust Sponge | 203-7984",,,,,,,"Product Info Column",,No,No,No,,,2037984,,,,,,,,,,,,1.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",exhaust-sponge-203-7984,exhaust-sponge-203-7984.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0513,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"BISSELL Symphony | 1424",,,,,,,"Product Info Column",,No,No,No,,,1424,,,,,,,,,,,,0.0000,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",bissell-symphony-1424,bissell-symphony-1424.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0514,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Flip-It Accessory Kit | 3270",,,,,,,"Product Info Column",,No,No,No,,,3270,,,,,,,,,,,,9.8900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",flip-it-accessory-kit-3270,flip-it-accessory-kit-3270.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0515,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Dust Bag Accessory Pack for OptiClean Bagged Canister Vacuums | 59H6",,,,,,,"Product Info Column",,No,No,No,,,59H6,,,,,,,,,,,,19.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",dust-bag-accessory-pack-for-opticlean-bagged-canister-vacuums-59h6,dust-bag-accessory-pack-for-opticlean-bagged-canister-vacuums-59h6.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0516,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Maintenance Kit | 3210",,,,,,,"Product Info Column",,No,No,No,,,3210,,,,,,,,,,,,0.0000,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",maintenance-kit-3210,maintenance-kit-3210.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0517,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Accessory Pack | 77F8",,,,,,,"Product Info Column",,No,No,No,,,77F8,,,,,,,,,,,,0.0000,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",accessory-pack-77f8,accessory-pack-77f8.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0518,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:25",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Zing Canister Vacuum Accessory Kit | 1480",,,,,,,"Product Info Column",,No,No,No,,,1480,,,,,,,,,,,,11.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:25",zing-canister-vacuum-accessory-kit-1480,zing-canister-vacuum-accessory-kit-1480.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0519,,Filters,simple,,,base,,,,,,,,,,,,,,,Bissell,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-27 14:06:26",,,,,,test,,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Replenishment Kit for Steam & Sweep Hard Floor Cleaners | 16Y2",,,,,,,"Product Info Column",,No,No,No,,,16Y2,,,,,,,,,,,,0.0000,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:06:26",replenishment-kit-for-steam-sweep-hard-floor-cleaners-16y2,replenishment-kit-for-steam-sweep-hard-floor-cleaners-16y2.html,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
